ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
13479,50000,2,3,2,44,4,0,0,0,-1,1,74549,91915,296409,217896,277617,196410,18544,41686,1589,19430,44191,29997,1
13480,50000,2,2,2,44,0,4,-1,0,0,-1,394685,194331,297403,-9211,357856,63304,51833,33200,45267,44746,5407,44064,0
13481,30000,1,3,2,32,-1,2,-1,-1,2,6,163446,99638,371263,243490,119310,67104,27666,1994,52184,2183,41154,56673,1
13482,100000,1,2,3,60,0,-1,-1,3,4,-1,33850,77430,313245,126084,396179,237631,33458,50085,11465,3650,20319,57023,0
13483,20000,1,3,2,71,0,-1,0,7,0,-1,320030,57443,181461,285877,312362,339108,38031,26630,34000,57259,21780,7183,0
13484,50000,2,2,2,51,0,-1,3,6,5,-1,62502,377121,369374,-3022,55511,348325,3607,7496,2011,49787,7864,54393,0
13485,50000,2,2,2,60,-1,2,-1,-1,3,1,233839,111126,12340,58815,139099,-570,45879,41546,27084,51397,29791,11961,0
13486,10000,1,4,1,22,0,-1,-1,0,0,-1,93227,136349,235609,312427,262169,286760,15684,1879,44981,43320,59825,21484,1
13487,200000,2,3,2,29,-1,2,3,-1,-1,0,306391,180761,320688,135825,74619,93688,16527,15939,55921,10097,41011,45744,0
13488,10000,2,2,3,78,3,-1,0,3,4,0,-7811,145879,346495,117148,238266,226720,3996,28322,9549,23225,7942,57782,1
13489,500000,1,4,3,72,0,4,-1,2,-1,0,136783,121028,298980,54857,342124,362929,925,45624,22680,34831,28950,44453,0
13490,10000,1,2,2,40,-1,-1,0,-1,2,4,369546,359492,283547,217038,125977,2034,9740,54203,33208,23875,55585,9706,0
13491,50000,1,3,1,60,1,-1,0,7,4,2,128454,105729,65439,9563,208647,45214,26462,30662,41365,15118,44934,20355,1
13492,10000,2,2,2,45,0,0,4,0,0,1,337554,173717,-5669,123308,264838,280949,23910,33885,52269,2032,2668,6095,0
13493,50000,2,3,2,48,-1,3,1,0,0,-1,194538,272966,146607,-956,94174,44206,46370,7021,53521,4450,49914,2489,0
13494,150000,2,4,2,56,-1,0,0,2,-1,2,235392,375629,383816,29249,84885,227942,44702,1190,15870,15982,11250,4299,0
13495,10000,2,2,2,74,-1,0,1,-1,1,-1,254201,323605,385651,287283,170314,261099,56658,33960,52219,20367,11020,13469,0
13496,100000,2,2,1,77,-1,0,0,4,-1,-1,40890,188618,301758,54314,213785,181171,29531,51847,3743,14336,30339,9543,0
13497,200000,1,3,1,43,4,-1,-1,0,0,-1,15475,233445,44756,38748,339217,363934,23615,41884,42656,12014,59885,7770,0
13498,80000,2,2,1,42,0,-1,-1,-1,5,0,382216,231791,284140,373027,390835,392259,33093,706,32365,15921,55453,57851,0
13499,20000,1,2,2,77,1,1,0,0,0,2,357949,78002,29653,231107,66793,122797,21253,39365,58696,26545,56047,43847,1
13500,150000,2,3,1,43,-1,0,0,-1,0,0,113305,66466,165249,34004,44001,306361,48322,49191,54785,54056,43054,12593,0
13501,20000,2,2,2,24,0,4,0,-1,-1,-1,328710,25346,214135,65280,273480,178090,55590,6036,42921,1968,15642,38659,0
13502,10000,2,4,1,53,1,0,-1,-1,-1,6,154084,297446,226748,359609,384942,38301,20404,48364,24416,15852,30522,21051,1
13503,80000,2,3,2,75,3,-1,-1,2,8,-1,275171,383551,261986,264945,45596,127997,45458,19688,27289,32059,11275,3416,1
13504,30000,1,2,1,33,0,-1,1,-1,5,2,364286,310380,298807,194866,184238,226043,33891,25777,8822,37905,7509,36071,0
13505,10000,2,2,2,24,-1,0,-1,0,0,-1,186809,319870,373804,210538,157366,273539,37140,56245,10620,14039,18006,25690,0
13506,200000,2,3,1,28,0,0,-1,-1,0,-1,159890,228937,67355,369876,349677,70375,48557,21862,37721,59850,36782,22713,1
13507,100000,2,2,2,45,-1,1,0,0,1,-1,6399,329577,43993,140965,131653,150422,36332,31562,9597,57576,19944,56243,0
13508,500000,1,4,1,51,0,0,6,-1,-1,1,210562,226631,235316,53775,-868,222084,21994,45131,39256,58893,35748,3564,0
13509,80000,1,1,1,52,-1,0,5,7,8,0,304140,108213,178334,200611,156825,395099,23163,4730,29550,132,27829,55373,0
13510,80000,2,2,2,77,0,0,2,-1,1,-1,233820,44006,51318,4078,204894,372423,16441,39948,51519,35328,12103,56031,0
13511,300000,2,2,2,72,0,2,0,-1,8,0,51869,373008,252397,365927,26827,344442,42988,58037,21981,34717,33906,12186,0
13512,10000,2,2,1,49,4,1,0,2,1,0,395682,201544,321040,207329,216602,219678,48419,51509,13840,59839,48593,12239,1
13513,50000,1,2,3,46,1,1,-1,-1,-1,1,197124,35772,266992,6234,205167,270034,51095,44337,57931,24410,56137,15676,0
13514,200000,2,2,2,43,-1,2,0,-1,0,3,213903,276066,51103,339171,135286,366059,54063,11030,12390,29292,37875,5338,1
13515,30000,2,2,2,73,5,-1,0,7,-1,-1,31591,94842,52599,255583,300093,279687,20826,3229,36163,19397,57970,35523,1
13516,300000,1,2,3,26,2,-1,0,-1,0,2,36485,166348,282953,147385,220446,175252,11757,51611,13269,28627,59453,38288,0
13517,30000,1,2,2,69,1,-1,1,-1,2,1,17965,-7372,116284,62406,31599,51329,28608,5783,55400,52812,53126,11869,1
13518,80000,1,1,2,54,-1,3,0,-1,-1,-1,196322,260190,120760,67934,208697,19612,25274,14458,44849,39612,24657,43374,0
13519,300000,2,2,3,24,1,-1,-1,0,-1,-1,21510,287101,155056,274175,105556,217153,59287,59787,54905,59360,16208,23330,0
13520,30000,2,1,2,50,0,-1,1,-1,8,0,298576,326833,29595,6519,151303,289103,21214,57705,17253,45894,43538,59901,0
13521,500000,1,4,1,43,-1,0,0,-1,0,-1,78792,238268,370450,314350,396556,99438,33088,56784,43345,29876,12748,21205,0
13522,10000,1,2,1,45,2,1,3,-1,1,1,97827,179586,241607,166715,374987,176972,28967,54871,23689,22153,6121,24788,1
13523,30000,1,1,1,24,7,0,-1,-1,-1,2,101358,99547,7579,333490,357792,35052,18210,23632,7570,24855,30017,28656,1
13524,100000,2,4,2,65,-1,-1,3,0,6,-1,320789,118147,87096,173311,395167,75560,9039,43841,25051,21752,1327,33377,0
13525,100000,1,3,1,62,0,1,0,2,4,3,118906,352600,345471,284720,131776,199070,27498,33358,3237,48769,50685,45117,0
13526,500000,1,2,2,34,2,3,0,-1,-1,0,231584,92265,323495,363335,182884,88396,32292,1897,54358,59860,58874,7289,1
13527,500000,1,3,2,44,4,0,0,0,-1,-1,207610,54784,-7236,82851,97774,105128,33691,15504,8273,5400,56292,48084,1
13528,150000,1,3,2,69,-1,-1,0,1,-1,1,181828,192784,3913,379498,216941,201406,58327,50802,15559,237,55025,21630,1
13529,150000,1,3,2,48,0,1,-1,1,2,0,387138,367214,359712,375998,45668,345889,16598,23533,44876,17058,36201,29019,0
13530,50000,2,3,2,67,1,1,-1,1,2,4,105110,14474,89928,57454,196442,173364,28926,54572,29160,6650,10416,15125,1
13531,300000,1,3,3,56,0,-1,0,-1,-1,1,117883,270714,257522,235587,94552,60387,32672,2955,21225,40502,13907,31895,0
13532,150000,1,4,2,26,0,-1,-1,8,0,0,27204,318947,398671,103842,96654,60098,29993,55229,33229,46015,19841,42554,0
13533,10000,2,2,3,68,0,7,0,-1,0,0,74292,385654,396844,373225,128052,77980,50370,46424,18363,37995,16275,514,1
13534,300000,1,3,2,78,0,0,0,0,-1,0,161408,362287,271028,262832,181303,150885,19422,39018,28483,22468,43056,9440,0
13535,50000,2,2,2,60,4,-1,0,3,-1,-1,273529,363653,57931,167979,105657,314225,30309,44125,54482,43990,57736,17147,0
13536,80000,1,3,1,34,2,-1,-1,0,6,0,381563,282914,191809,-2193,148163,208524,24040,26520,50759,54057,39229,42497,0
13537,80000,1,4,2,23,0,0,3,0,-1,-1,253222,206262,55062,44896,59749,197705,55403,58200,55207,34348,17774,28810,0
13538,300000,2,1,1,50,0,0,0,7,-1,-1,372438,348308,365534,309369,256606,56242,17230,28533,2165,10786,13704,51294,0
13539,30000,2,2,1,35,-1,0,3,-1,-1,1,205450,277548,325612,206682,256172,116885,17401,55707,23770,10944,55980,11943,0
13540,50000,2,3,2,42,-1,2,-1,-1,-1,-1,304082,63057,139661,394038,384515,120483,54732,55869,7899,58635,11654,50860,0
13541,10000,1,3,2,72,0,3,8,2,4,0,16083,324414,338822,137537,5652,319901,41631,13912,19410,1199,29569,2711,0
13542,50000,2,3,1,56,0,1,2,-1,0,2,78471,352103,298541,84598,108716,389903,5824,54785,54809,7988,56619,6872,0
13543,10000,1,4,1,33,-1,0,4,0,-1,2,307134,324902,25058,262490,144257,163580,16271,3084,5780,12964,20538,3677,0
13544,100000,1,1,2,52,-1,-1,0,5,0,0,339294,367905,151276,261961,55712,36308,46926,39763,56001,44040,32162,23524,0
13545,300000,2,3,1,73,0,3,2,1,0,-1,83666,159474,6812,33818,241874,97879,30999,2899,22672,15264,28833,44832,0
13546,80000,1,3,2,79,1,0,-1,2,0,0,38607,375594,267432,269108,303596,2516,10417,36236,1805,30700,40770,47974,1
13547,500000,2,2,2,71,-1,-1,-1,0,0,0,58572,16687,17516,44728,45576,219760,17662,2247,12293,13600,14955,6756,0
13548,500000,1,2,2,75,2,-1,0,-1,-1,8,94004,222522,245048,367912,197721,104042,37235,16082,39232,18267,14734,11700,0
13549,10000,1,3,2,30,0,-1,-1,-1,0,-1,174029,161028,101920,133088,196987,207366,30724,12242,27386,572,49319,16215,0
13550,100000,1,3,3,36,0,4,1,1,-1,0,334261,158495,390833,100829,67124,385020,35546,10266,9324,8788,28479,6926,0
13551,100000,2,3,2,45,1,4,1,-1,-1,2,169694,387837,227768,170078,360080,290424,10855,55507,10134,7159,50093,27305,1
13552,50000,1,2,1,41,-1,2,-1,-1,1,2,90118,114476,125895,156616,320924,323399,10509,52628,54177,5810,6570,35034,1
13553,300000,2,3,2,69,0,0,0,3,0,0,159613,272836,212391,5708,174950,252178,44063,36697,21697,22594,8731,21808,0
13554,50000,1,2,3,73,1,0,-1,7,0,0,285532,283255,58081,356133,206231,166633,37125,8581,55812,15942,12149,58809,1
13555,10000,2,2,1,70,6,5,2,1,0,0,352788,271536,319852,191950,118222,367456,55449,19369,6152,58313,1395,45289,1
13556,100000,1,3,2,58,0,0,4,2,-1,5,112311,208091,141676,261421,303907,81006,45263,38367,37044,43895,54068,53159,0
13557,30000,1,3,2,21,0,2,0,-1,-1,0,336359,318356,173591,181411,196108,159494,27647,6102,36338,41641,41844,5925,1
13558,50000,2,3,2,67,1,0,0,0,0,0,9055,45273,314304,358251,398226,73740,38962,29843,9336,47674,43398,56879,0
13559,100000,1,2,1,64,-1,5,1,0,6,-1,338281,57954,103354,301926,268233,288245,32403,19939,45598,9229,42170,54832,1
13560,200000,1,3,1,54,4,0,0,1,-1,2,-195,195506,264118,115843,383141,215227,28576,36939,7146,13856,44383,44049,0
13561,30000,2,4,2,32,1,-1,5,-1,-1,-1,29346,398443,284553,39684,64629,243484,20086,41126,6354,32119,48199,48913,1
13562,50000,2,2,2,77,0,0,0,3,6,1,297025,202478,287989,180572,105626,58789,7993,47214,55755,358,37556,47486,0
13563,10000,1,2,2,37,-1,1,4,5,-1,1,376501,174884,-2150,359713,3614,197727,15830,6440,59693,9472,4467,58015,1
13564,50000,1,4,1,51,0,0,-1,0,0,-1,199136,335394,59279,88324,366243,54973,46177,6549,52761,48929,39802,15522,0
13565,100000,2,2,1,56,1,0,3,0,0,5,24750,307750,300660,335030,53570,6659,48013,38778,26403,35733,43243,18688,0
13566,150000,2,3,2,51,-1,-1,0,1,-1,1,276901,316342,127569,242813,228853,87386,14978,53799,953,28958,31792,59612,0
13567,30000,2,3,1,36,0,-1,1,1,2,-1,270478,311473,390584,25097,360401,88341,14743,26104,10977,18924,24558,1184,0
13568,10000,2,2,1,31,-1,2,0,0,-1,-1,277812,206123,391533,385377,44314,204863,21935,8586,44677,11103,9200,58128,0
13569,100000,1,3,1,56,-1,2,0,-1,5,0,10663,388455,254623,358848,329340,282281,12280,44628,36717,24962,1957,10475,0
13570,150000,2,2,2,36,3,-1,0,-1,-1,3,293770,66131,29743,157504,112890,54442,29994,13580,3127,7797,2503,28970,0
13571,10000,2,1,2,45,-1,0,3,3,4,1,137567,363306,13045,-6837,34873,241244,36461,32121,42764,17577,46453,48756,0
13572,100000,2,2,2,77,0,0,0,0,0,4,303489,233269,20603,94315,357644,108932,44855,12830,43847,385,23980,20896,0
13573,10000,2,3,1,71,0,-1,0,-1,-1,0,369639,144460,222372,306112,186814,68823,17727,7292,17768,54413,18568,36762,0
13574,80000,1,2,1,58,2,-1,2,0,4,-1,153560,291780,3118,62294,124741,153200,9326,22112,34312,31030,7992,12503,0
13575,150000,2,3,1,39,0,-1,-1,3,5,0,338289,150940,61383,276337,12101,187927,3094,58134,5801,25734,31828,44022,0
13576,200000,1,2,1,49,-1,0,-1,-1,2,0,125526,360281,332455,396831,192260,-2494,39800,14329,57837,26670,40987,57374,0
13577,200000,2,2,2,56,-1,1,3,-1,5,5,377073,96655,189160,124983,345706,261753,30663,36781,45999,31649,1786,46300,0
13578,200000,2,2,3,68,2,0,-1,2,0,-1,121853,130081,53684,229700,14011,71221,49955,4464,39903,47599,22173,8924,0
13579,30000,1,2,1,64,4,-1,-1,2,-1,1,328682,63691,243269,47863,144362,306653,16690,15176,58936,35893,23269,29214,1
13580,300000,2,2,2,74,0,1,-1,5,0,-1,222121,352530,256437,373356,253258,12130,13544,874,9286,39728,24030,57683,1
13581,50000,2,2,2,73,-1,5,-1,-1,2,4,361432,388026,147990,54413,250512,174888,28638,6280,13787,34268,15166,15129,0
13582,50000,2,2,2,54,-1,0,-1,0,-1,0,45160,288694,255807,42965,-6482,4390,8842,26201,26223,59776,3285,41777,0
13583,200000,1,2,1,31,4,1,2,-1,2,0,337503,206774,366503,301235,145087,169699,31411,9098,29306,1278,47316,46593,0
13584,50000,1,3,1,68,0,-1,0,0,0,-1,61583,296646,229143,47296,7475,260042,48893,47877,5086,5613,43847,51024,0
13585,10000,2,1,2,69,1,0,0,-1,5,-1,245582,380002,185533,282963,206526,313608,50345,5611,14019,15968,9034,51840,1
13586,200000,2,2,2,34,0,2,-1,1,-1,0,319668,207565,52560,129817,63491,167531,14210,58548,54899,27288,26265,19222,0
13587,150000,2,2,2,71,0,0,3,1,0,0,131424,362602,2991,98254,373895,371155,52342,46393,8638,55841,273,46551,0
13588,100000,2,4,2,33,-1,1,-1,4,-1,0,186525,195806,344209,394046,303495,9645,25847,2852,10682,56474,58350,31709,1
13589,20000,1,3,1,63,1,1,-1,2,0,-1,260547,232635,231021,184107,81853,346217,42072,24743,37815,52632,8516,59898,1
13590,150000,1,4,2,22,0,0,-1,-1,0,0,34035,224674,371590,287380,169054,396048,43527,50234,40454,39425,23527,9628,0
13591,20000,2,2,2,59,-1,3,-1,0,0,-1,315811,-3916,106271,325570,248259,279236,6120,33116,43710,28019,32364,40253,1
13592,100000,1,3,1,33,0,-1,5,-1,0,0,215529,62491,352369,385137,91767,171158,51530,52623,35055,20293,12140,14195,0
13593,100000,1,1,2,55,3,2,0,0,0,3,8501,157309,340447,68330,291149,31345,33620,50874,21456,18607,51882,37851,1
13594,200000,2,3,1,67,0,1,-1,-1,-1,0,369605,289572,148256,365702,149660,348517,37720,24700,430,3141,34858,14931,0
13595,500000,2,2,2,47,2,-1,1,-1,1,-1,58708,153887,386689,270932,68546,382083,39860,53079,32284,16281,1163,11626,0
13596,20000,2,3,2,56,0,-1,0,-1,-1,-1,282975,229792,7502,82295,38872,389583,40684,8385,18999,19857,19617,15873,0
13597,20000,1,3,1,59,-1,-1,-1,-1,0,2,36274,209023,12632,99473,228651,116303,10181,54179,12277,31715,44476,5356,0
13598,100000,1,3,1,67,0,5,0,2,-1,-1,358071,39365,6814,255677,119948,46903,58002,10852,25782,2527,55992,21832,0
13599,500000,1,1,2,22,-1,0,0,-1,5,0,297091,24918,74083,247664,106509,-1489,35858,59155,52422,1899,34573,4442,0
13600,20000,1,3,1,50,-1,-1,-1,1,0,4,89841,11799,293757,112046,330608,236408,13129,19762,19286,38734,39506,22918,0
13601,80000,1,3,2,51,-1,2,-1,-1,0,3,257647,284555,132333,176491,85129,50318,12957,7863,23805,27523,26,31017,0
13602,80000,2,1,2,42,-1,0,-1,4,6,0,379000,33940,6700,341169,214146,11264,13460,59203,37411,54251,38759,20639,0
13603,50000,2,2,2,76,-1,-1,3,0,-1,0,126944,322465,3602,223286,227809,367658,24672,45531,22555,56005,23422,13237,0
13604,150000,2,3,1,27,3,1,8,4,1,0,28771,33594,121205,64985,210359,223180,19449,28132,13828,15635,18314,45567,1
13605,30000,1,2,2,54,0,-1,3,2,-1,1,40858,78904,207570,267777,242448,21162,5977,21255,51052,43776,58963,28217,0
13606,80000,2,1,2,44,2,0,0,0,2,-1,130555,121265,213128,14393,270153,207616,36147,19936,41384,29940,21123,7194,0
13607,300000,1,3,2,60,-1,1,0,-1,5,1,223074,302855,-8446,350507,74609,380299,28285,29778,9439,47869,49934,45185,0
13608,50000,1,4,3,72,-1,1,3,-1,1,2,313446,7554,234315,246777,291960,200824,8928,22820,12426,2606,8057,51029,0
13609,10000,1,2,2,68,-1,7,0,0,0,0,313136,157013,184973,172454,232767,20737,47412,7957,16199,5091,54909,17451,1
13610,300000,1,4,2,44,-1,0,-1,0,-1,0,265633,302263,384996,296585,344885,149935,19866,41302,29526,53885,51390,16867,0
13611,30000,2,3,1,24,-1,-1,0,0,-1,0,80206,391660,166158,75585,-944,277004,35847,58440,23017,30461,41333,19829,0
13612,200000,2,3,2,54,-1,-1,0,-1,-1,-1,227225,250077,3621,102729,275400,35762,8805,11062,7850,53569,42845,2283,0
13613,200000,2,3,3,37,1,-1,1,4,4,0,227316,133408,203914,3867,398285,1367,12307,17250,13689,23194,718,54950,1
13614,100000,1,4,1,74,7,2,0,1,-1,0,354399,-3334,7962,118113,85076,185019,43582,40224,50810,12013,39955,52159,0
13615,10000,1,3,2,62,0,1,-1,6,-1,-1,153215,89856,214975,362129,194014,334335,36416,28285,18455,1208,4210,46089,1
13616,500000,1,2,2,58,0,0,1,-1,0,0,333356,98479,353723,173298,231167,394986,1834,4877,17315,21650,13604,56140,0
13617,150000,2,2,2,39,-1,-1,3,-1,-1,-1,184790,45340,250611,233090,383111,73093,34339,48218,11365,11521,49859,31257,0
13618,80000,2,2,2,55,1,0,0,5,-1,2,154970,386676,237429,92418,133516,110804,19199,13606,27000,15382,33762,24078,1
13619,300000,2,2,1,42,1,3,1,1,3,3,378731,389888,121489,239797,192134,229827,42682,19399,55544,27577,38193,43544,0
13620,200000,1,1,1,75,0,0,2,1,-1,0,384474,184877,170930,67312,161156,145025,50968,9141,9779,6478,42108,6103,0
13621,200000,1,2,2,56,2,4,0,-1,0,1,154675,107102,186073,357294,279567,219022,35315,13242,14764,30584,31583,6361,1
13622,20000,2,2,2,39,0,3,2,0,-1,-1,320144,74839,29456,92418,366236,175891,15118,30761,8852,12396,45702,17873,0
13623,150000,2,1,2,60,-1,5,1,2,-1,-1,324378,166876,177401,378262,340617,264105,48173,14894,51043,50445,7995,21258,1
13624,30000,1,3,2,78,-1,-1,-1,0,-1,-1,221155,181603,128754,209117,169574,304423,15271,9500,20796,38742,23730,30377,0
13625,10000,2,2,3,44,-1,-1,0,6,-1,0,286407,116044,352607,61554,103925,291580,34319,2719,50233,17428,41768,29251,1
13626,50000,2,3,1,72,-1,1,2,2,-1,-1,126231,346066,226728,159532,-4463,231132,17655,14624,7340,35936,41518,36175,0
13627,20000,1,3,2,69,2,0,1,-1,-1,0,147824,-2743,249176,244032,35038,55542,44972,35726,32009,34507,45811,55117,1
13628,20000,2,4,2,54,5,1,2,0,5,1,-3498,62152,203329,294948,378883,375958,39294,26794,16244,38545,28240,15895,1
13629,200000,1,2,3,41,-1,1,0,0,0,3,325751,70268,187779,352440,132171,371948,59636,24777,25481,5087,33438,8887,0
13630,100000,2,2,2,44,1,0,2,-1,3,1,33757,64710,341641,61168,196890,149202,33556,54328,59727,44372,43720,54134,1
13631,50000,2,3,1,62,0,0,-1,3,2,0,14149,2558,158704,386018,270704,335156,19564,6985,45587,29438,3203,24758,0
13632,20000,2,3,2,27,-1,0,3,-1,1,-1,164029,73701,294861,184191,163200,300980,55282,57740,52707,956,52230,41054,0
13633,200000,1,3,2,74,0,0,0,0,-1,-1,241547,122629,395384,-8239,369853,175034,36421,56094,44364,7134,41129,5591,0
13634,150000,1,2,1,44,0,-1,-1,0,2,-1,37709,352461,374443,372428,257151,175648,31492,9780,38775,6583,25867,18016,0
13635,100000,1,2,1,55,-1,-1,-1,8,0,-1,43621,350997,69237,219874,233116,262236,53230,12483,30390,41671,46122,15844,0
13636,20000,2,1,1,43,-1,-1,-1,6,-1,0,331325,321165,216455,31873,97819,129347,16865,36862,28657,45089,10753,17442,0
13637,20000,2,3,2,77,0,0,0,1,0,6,7488,147449,375522,111302,179722,86979,38760,16566,38856,20250,1959,3287,0
13638,20000,1,2,2,36,-1,-1,3,-1,0,-1,204198,-9615,212645,395090,27387,326934,17066,33504,24242,40488,28258,47880,0
13639,10000,1,2,1,48,1,0,0,-1,4,-1,261165,71457,52243,307375,317777,233218,31776,12498,22284,4631,1319,59197,1
13640,500000,2,3,2,49,-1,-1,0,0,0,1,390683,193525,345809,99457,312151,264164,44645,56575,5280,47263,10103,17853,0
13641,50000,1,2,2,63,-1,-1,-1,1,-1,-1,310962,368565,112001,284989,161878,277112,7593,57879,55704,9869,47797,53531,0
13642,150000,1,1,3,78,-1,0,-1,-1,-1,-1,254023,324007,172407,58099,387089,43744,48556,1104,1523,19224,37251,55976,0
13643,500000,1,2,1,76,-1,-1,-1,-1,-1,0,369347,323246,200332,72271,214578,211859,48218,41675,17859,2191,20215,56544,0
13644,500000,2,3,1,43,0,0,0,0,1,1,392186,301990,129465,63077,98051,237893,17949,7223,39611,35183,38173,26482,0
13645,50000,1,3,2,45,0,7,1,-1,-1,-1,109457,301622,37082,272623,310516,259722,5408,39084,49754,27315,41333,10991,0
13646,80000,1,2,2,39,3,0,3,-1,5,1,50822,63901,62281,370022,314727,387651,51386,1343,13528,14396,25347,47996,1
13647,80000,1,2,1,79,5,0,0,0,-1,-1,223811,316083,145582,232038,74854,301648,1281,1497,10138,5408,46077,11523,1
13648,10000,1,4,2,37,1,2,-1,0,0,0,111006,124872,292681,256316,156691,161507,6967,31625,38512,30552,3220,43471,1
13649,200000,2,1,1,47,0,1,-1,4,1,0,220817,206535,254274,91288,61386,378823,11985,16767,6868,48036,46174,15661,0
13650,100000,1,2,2,22,-1,-1,-1,4,1,1,336068,318462,62098,107477,-1145,20276,19699,29861,22435,15702,36313,46423,0
13651,50000,2,3,1,27,-1,-1,0,0,2,0,6712,170066,375513,335861,186956,388664,8677,49950,47799,46919,34368,37636,0
13652,100000,1,2,1,29,-1,0,0,-1,1,1,344329,348301,299513,336508,10377,3387,40736,53192,51722,17099,52568,7821,0
13653,200000,2,4,2,53,-1,-1,-1,-1,-1,-1,250116,184874,95825,187948,239152,88816,19882,24728,836,24188,55887,55537,0
13654,10000,1,3,1,34,0,-1,4,4,0,-1,98317,352765,200304,26729,223412,90486,19793,4243,25809,6110,31575,59317,0
13655,150000,1,3,2,54,0,3,0,-1,1,0,360042,194999,56104,165466,292983,101723,28826,6006,58488,40283,31302,18597,0
13656,300000,1,3,1,71,8,7,3,-1,-1,2,72459,300020,79960,222386,93732,31783,37339,1024,36931,12345,40617,21419,1
13657,200000,2,1,2,47,4,1,-1,0,1,0,236020,126298,69281,271566,357460,221721,47110,18081,42380,14973,8987,10604,1
13658,150000,2,4,1,66,-1,-1,0,0,3,0,340131,231701,333776,152754,389502,242499,8694,2118,11513,35180,23306,20728,0
13659,10000,1,2,1,55,4,-1,-1,0,0,-1,315522,360151,60303,340181,29131,243483,7960,44315,34608,3204,53020,4809,1
13660,200000,1,1,2,64,2,1,0,-1,0,-1,112333,112441,292544,163825,157672,211976,15680,55516,1110,49927,40521,22557,1
13661,200000,1,2,2,55,1,4,-1,-1,0,-1,229802,266514,37091,314063,276023,106393,20374,37896,9547,4723,6673,45506,1
13662,80000,1,2,2,30,0,1,2,0,0,2,17522,318989,31065,-1173,182734,252799,21664,26199,31838,46151,7768,2473,1
13663,100000,1,2,1,32,5,0,6,1,7,8,115860,262173,174984,56485,230385,372932,35363,40326,48330,32802,4902,29614,0
13664,150000,2,1,3,78,-1,-1,-1,0,3,-1,322357,244630,92419,230901,297904,-5145,31054,16136,55022,38495,32179,15817,0
13665,20000,2,2,2,25,-1,1,1,0,5,0,16482,346645,86696,184668,20496,23906,3074,33031,1418,51901,41681,24902,1
13666,30000,2,3,2,77,2,4,-1,0,-1,0,143413,259019,85391,77329,287829,110229,36407,57772,32935,9902,18958,42822,1
13667,200000,1,3,2,41,0,-1,1,3,0,-1,222823,357455,80586,57734,378280,235122,14979,31799,26470,34039,55906,3835,0
13668,500000,1,2,1,59,0,1,0,-1,5,-1,127063,27755,246293,84527,99741,113305,33291,21129,36133,50847,3228,48694,0
13669,30000,2,1,2,69,0,-1,0,-1,-1,1,179202,311059,78369,218606,15217,321624,8266,52043,1200,21145,17814,58401,0
